16735, 5590
16734, 7501
16731, 13539
16730, 2495
16723, 5931
16722, 7522
16721, 2211
16720, 7287
16719, 7824
16717, 6269
16713, 9496
16712, 11830
16711, 9832
16710, 5115
16709, 3912
16707, 10457
16704, 7310
16703, 7039
16702, 4849
16700, 2993
16699, 8993
16696, 11184
16695, 2619
16694, 7908
16693, 4758
16692, 12729
16691, 12859
16690, 7216
16689, 4970
16687, 13574
16686, 2133
16684, 2125
16682, 7031
16680, 11466
16678, 12879
16676, 6590
16675, 3266
16674, 9305
16673, 6676
16672, 3960
16671, 7574
16670, 9304
16668, 5320
16667, 3446
16665, 5876
16663, 7823
16662, 2123
16661, 2122
16660, 10094
16659, 6844
16658, 8310
16657, 10982
16656, 3671
16654, 4685
16652, 7542
16650, 2121
16648, 6330
16646, 10868
16645, 2116
16644, 2115
16641, 2113
16638, 6567
16637, 9291
16636, 7501
16634, 8592
16633, 6816
16632, 5340
16631, 5230
16628, 12370
16627, 10350
16626, 13139
16625, 2166
16624, 12803
16623, 9435
16622, 10324
16621, 12757
16611, 7624
16610, 12834
16609, 2112
16606, 12118
16604, 12744
16603, 8495
16602, 7514
16601, 8455
16600, 5539
16598, 8492
16596, 2111
16595, 4675
16594, 3849
16592, 2853
16583, 7002
16582, 7909
16579, 4401
16578, 2481
16575, 2110
16573, 2109
16572, 13243
16570, 2102
16567, 7062
16566, 8693
16565, 10060
16564, 10851
16563, 7007
16560, 12321
16559, 2101
16557, 7215
16556, 10120
16553, 2100
16551, 2097
16548, 11034
16546, 6065
16545, 2610
16544, 3371
16543, 2096
16541, 11538
16540, 7386
16537, 4051
16534, 3912
16533, 2095
16531, 7545
16530, 2094
16528, 9503
16526, 7878
16524, 3266
16523, 4762
16522, 7783
16519, 12521
16517, 4528
16516, 7824
16515, 3165
16514, 13063
16513, 3341
16512, 7310
16511, 11334
16509, 9381
16503, 9777
16501, 2093
16497, 7795
16494, 2843
16492, 2092
16491, 7824
16490, 13168
16489, 2091
16486, 2088
16484, 2087
16481, 9674
16479, 3594
16478, 7602
16476, 2481
16475, 3779
16474, 5610
16471, 9128
16470, 9503
16466, 7602
16465, 11275
16463, 7722
16462, 6096
16459, 3736
16458, 10911
16452, 3584
16451, 2082
16447, 2081
16445, 2427
16442, 7310
16441, 6602
16439, 2080
16437, 8592
16436, 13133
16434, 4318
16428, 10050
16427, 7026
16426, 6816
16423, 11125
16420, 2079
16419, 9381
16418, 9291
16416, 4915
16414, 2621
16410, 3535
16409, 2078
16406, 13279
16405, 7331
16400, 2075
16398, 3888
16395, 2875
16394, 10158
16386, 11635
16382, 10628
16377, 13245
16375, 3925
16372, 8229
16371, 3905
16369, 11735
16368, 11886
16366, 8921
16362, 2074
16359, 5836
16358, 13052
16354, 12803
16353, 5968
16352, 7571
16351, 6775
16350, 7147
16349, 8634
16348, 10559
16346, 2064
16345, 2063
16344, 2062
16342, 2061
16340, 9381
16339, 6981
16336, 6330
16334, 5115
16333, 6221
16332, 3426
16331, 7153
16330, 5690
16328, 4937
16327, 2060
16325, 7824
16324, 2058
16322, 2807
16320, 9503
16318, 12942
16317, 2057
16315, 4707
16314, 5503
16313, 9381
16310, 4581
16307, 9381
16305, 7596
16304, 2055
16300, 7596
16299, 13215
16297, 4119
16296, 2054
16291, 5646
16290, 7329
16288, 5618
16287, 12391
16286, 3890
16284, 2052
16282, 8404
16281, 8070
16279, 4852
16278, 7386
16276, 3330
16274, 2051
16273, 5360
16271, 2050
16270, 5083
16269, 2048
16267, 11103
16266, 2047
16263, 6367
16260, 11555
16258, 10690
16257, 9539
16254, 7062
16250, 2669
16248, 13612
16245, 3750
16241, 10956
16239, 2807
16236, 12595
16235, 5029
16234, 7824
16233, 3920
16232, 4067
16230, 3994
16229, 4550
16227, 12990
16225, 4824
16222, 12573
16218, 6239
16216, 7571
16215, 9888
16214, 2046
16213, 6555
16212, 13574
16210, 12607
16209, 2045
16207, 2763
16205, 7598
16204, 7526
16202, 9291
16201, 12019
16200, 11645
16199, 8783
16198, 3258
16195, 2897
16192, 10085
16191, 7158
16190, 7901
16188, 12980
16187, 9618
16186, 4355
16183, 4616
16182, 3095
16180, 2746
16179, 3439
16177, 9381
16174, 9647
16173, 5686
16172, 10463
16170, 7305
16168, 5971
16164, 6071
16162, 7030
16161, 6330
16160, 9719
16158, 7217
16157, 7016
16155, 6358
16154, 11073
16150, 7153
16149, 6852
16148, 3453
16147, 5674
16146, 11314
16144, 8498
16141, 12803
16140, 12730
16137, 2042
16135, 4032
16129, 8797
16128, 2040
16127, 2037
16126, 7962
16122, 13063
16121, 7026
16118, 8389
16117, 9299
16116, 12282
16115, 7920
16114, 12092
16113, 7077
16112, 2034
16111, 2622
16109, 3259
16108, 13550
16107, 8055
16106, 12757
16102, 2033
16101, 5639
16098, 5686
16097, 3631
16094, 6684
16093, 7386
16092, 9735
16091, 5247
16090, 2032
16087, 5006
16086, 12848
16085, 8109
16083, 3794
16080, 2627
16076, 9123
16071, 7226
16069, 4995
16068, 4572
16067, 9298
16065, 11956
16064, 7423
16061, 11401
16060, 4314
16059, 12885
16058, 2031
16057, 2541
16054, 4844
16052, 3988
16049, 6750
16048, 2027
16046, 7528
16041, 12203
16037, 12512
16036, 4208
16035, 6445
16034, 13392
16032, 7824
16029, 6436
16028, 4888
16027, 12683
16026, 8816
16023, 9503
16021, 9503
16019, 7835
16017, 6984
16013, 5053
16010, 9874
16008, 7542
16006, 2026
16005, 7571
16004, 9667
16003, 4616
16002, 2415
16000, 11842
15999, 6118
15996, 13487
15994, 2025
15993, 2024
15992, 7545
15991, 3875
15987, 12757
15986, 9297
15983, 2015
15981, 10367
15980, 7026
15979, 13599
15975, 5259
15973, 3743
15972, 6377
15971, 10696
15963, 10853
15962, 11472
15958, 7135
15957, 4080
15955, 2014
15954, 2622
15951, 9295
15950, 7333
15949, 11504
15948, 5585
15946, 7542
15945, 5928
15944, 13606
15943, 10017
15942, 6775
15941, 9940
15940, 7514
15939, 2013
15936, 9020
15933, 3559
15931, 11892
15929, 7158
15927, 4516
15925, 9521
15924, 2012
15923, 3915
15919, 13599
15918, 3497
15917, 5609
15913, 12222
15906, 6676
15905, 7824
15903, 3755
15901, 7834
15899, 12461
15898, 9091
15897, 4906
15895, 5088
15893, 4062
15890, 9577
15888, 12004
15887, 7995
15885, 4057
15884, 11410
15881, 9289
15880, 12227
15873, 7268
15872, 7310
15871, 3424
15869, 4873
15865, 2007
15860, 4614
15858, 2984
15857, 2005
15851, 9297
15849, 3653
15847, 10550
15844, 7343
15841, 2004
15840, 12941
15839, 7795
15837, 4823
15836, 5006
15835, 11842
15831, 3256
15830, 7545
15829, 8043
15827, 10967
15826, 12787
15825, 9654
15823, 7824
15820, 4228
15818, 2003
15817, 7981
15816, 10779
15813, 5428
15812, 12341
15811, 9731
15809, 2002
15806, 6895
15802, 12716
15801, 4758
15799, 7514
15797, 9291
15796, 4868
15794, 3463
15793, 7542
15792, 3149
15789, 5614
15788, 5230
15786, 7287
15784, 6358
15783, 6989
15782, 1997
15780, 12803
15778, 1995
15776, 3558
15775, 11090
15771, 5504
15770, 7424
15767, 9384
15765, 4118
15762, 5673
15761, 6312
15759, 5506
15757, 7216
15754, 13047
15753, 5882
15752, 6684
15751, 6496
15750, 3146
15749, 11649
15748, 2071
15746, 6816
15745, 11790
15744, 1991
15743, 7795
15742, 1990
15740, 1977
15739, 6829
15735, 5409
15732, 5527
15731, 6204
15725, 6134
15724, 9299
15723, 5149
15719, 5187
15718, 7147
15716, 11842
15715, 12803
15714, 1970
15709, 11570
15708, 10866
15703, 6108
15701, 7424
15698, 4946
15696, 7844
15695, 9299
15694, 1969
15693, 12259
15692, 2354
15691, 6150
15688, 1963
15686, 13624
15683, 2540
15682, 12197
15680, 5230
15679, 2046
15677, 6591
15676, 6676
15675, 7525
15674, 11181
15673, 7542
15671, 7824
15670, 9296
15663, 7011
15662, 12388
15661, 4644
15660, 1962
15659, 2585
15658, 4708
15657, 2281
15655, 10541
15654, 1960
15653, 11629
15652, 11570
15645, 9719
15643, 4758
15642, 8842
15641, 6829
15639, 9521
15638, 2774
15635, 7545
15634, 11852
15633, 12705
15632, 10490
15630, 9381
15629, 8621
15628, 3715
15627, 4256
15626, 1959
15625, 6438
15624, 6958
15621, 13708
15620, 2901
15619, 5363
15617, 1957
15612, 2228
15611, 7174
15610, 8486
15609, 9503
15608, 4269
15607, 12153
15606, 9299
15605, 12707
15604, 3279
15603, 2691
15602, 12942
15597, 7789
15596, 11461
15595, 3987
15593, 2697
15590, 3086
15589, 9642
15588, 4906
15587, 7892
15586, 6739
15585, 9779
15582, 2219
15581, 6326
15580, 3848
15579, 6368
15575, 1951
15574, 3091
15573, 3715
15571, 7595
15570, 9295
15569, 1950
15568, 6097
15567, 12595
15565, 2120
15562, 7602
15560, 13063
15559, 11850
15558, 3914
15556, 12803
15552, 11846
15551, 5044
15548, 3591
15547, 6358
15545, 10940
15543, 6818
15541, 11538
15537, 9832
15536, 13439
15533, 13033
15529, 6774
15528, 8282
15526, 11135
15519, 7819
15518, 3158
15516, 4906
15513, 9159
15511, 12848
15510, 1949
15508, 10549
15503, 7819
15502, 4874
15498, 11324
15495, 6749
15494, 1948
15492, 5030
15491, 4945
15488, 9144
15487, 7599
15486, 12043
15484, 6763
15483, 1947
15480, 2499
15479, 1943
15478, 2702
15477, 9631
15476, 9295
15474, 11033
15473, 11117
15472, 10565
15471, 9755
15468, 3190
15467, 7542
15466, 5055
15462, 2011
15459, 1935
15457, 6098
15456, 5299
15452, 7086
15451, 7710
15450, 1934
15449, 6207
15448, 2921
15447, 2866
15446, 11401
15445, 3087
15444, 7147
15439, 6602
15436, 3252
15435, 13613
15434, 3577
15431, 3999
15428, 8551
15426, 11276
15424, 12004
15423, 3095
15420, 5735
15419, 5505
15417, 2772
15414, 3419
15412, 8090
15411, 12803
15410, 7147
15408, 9298
15407, 6723
15405, 11953
15404, 6258
15403, 8758
15400, 7571
15397, 10019
15396, 1922
15394, 11510
15392, 9381
15391, 6288
15390, 7824
15389, 1921
15385, 12509
15384, 5849
15383, 7824
15382, 12501
15381, 12512
15377, 1920
15376, 13651
15375, 1919
15374, 4994
15369, 9669
15368, 9886
15365, 1918
15364, 12803
15363, 12426
15361, 1912
15360, 2746
15358, 1911
15357, 8535
15355, 1910
15352, 6000
15349, 7571
15342, 9175
15338, 5920
15337, 12942
15336, 8483
15335, 7916
15334, 3987
15332, 5305
15331, 9144
15330, 9295
15328, 1929
15327, 2010
15326, 9254
15325, 8582
15324, 1907
15323, 3314
15322, 9517
15318, 6097
15314, 7763
15310, 3482
15309, 1904
15308, 1903
15307, 11108
15303, 11506
15301, 2842
15298, 7424
15297, 6958
15295, 12965
15294, 4448
15292, 4208
15289, 5426
15288, 3994
15287, 9291
15284, 2690
15282, 5231
15281, 3095
15280, 6358
15279, 9384
15278, 11886
15277, 11570
15275, 12833
15274, 11094
15273, 7678
15272, 4119
15271, 7602
15270, 13261
15269, 1956
15268, 12803
15267, 11886
15265, 2608
15263, 12942
15262, 6062
15261, 8588
15260, 7823
15259, 9076
15258, 4118
15257, 10372
15256, 5980
15254, 13248
15252, 10343
15249, 3856
15248, 8800
15247, 9238
15246, 1902
15245, 7489
15240, 3889
15239, 7820
15238, 5803
15235, 4342
15234, 6513
15233, 8315
15232, 10572
15231, 8546
15230, 7571
15225, 5577
15224, 5615
15221, 7571
15220, 5630
15219, 10102
15218, 3684
15216, 2727
15215, 7650
15214, 6816
15212, 3789
15210, 9972
15208, 1897
15207, 3925
15206, 1896
15202, 12616
15201, 6135
15198, 6113
15194, 11698
15193, 12590
15191, 9377
15189, 1895
15188, 2413
15187, 2690
15185, 4316
15182, 2541
15181, 12297
15180, 7217
15179, 6323
15178, 10243
15177, 7027
15174, 5991
15173, 4515
15172, 1894
15170, 2755
15166, 1891
15163, 10869
15162, 7526
15157, 6723
15156, 9291
15155, 2755
15151, 5929
15149, 3706
15146, 3087
15145, 2954
15142, 12942
15141, 7433
15140, 6678
15138, 1890
15137, 5681
15136, 1888
15135, 3591
15133, 1887
15131, 2689
15128, 11304
15127, 7424
15126, 9717
15125, 7393
15123, 11155
15121, 12757
15117, 9832
15112, 12177
15110, 3760
15109, 6360
15106, 10932
15104, 7424
15103, 8902
15099, 4946
15097, 2727
15096, 4578
15094, 12512
15093, 11786
15090, 8405
15089, 5968
15088, 1875
15085, 9521
15084, 9669
15083, 6617
15081, 9503
15080, 6150
15078, 5678
15077, 10756
15076, 5615
15074, 3232
15070, 7424
15066, 1874
15065, 12560
15064, 8927
15063, 9521
15062, 7824
15061, 6928
15060, 1870
15058, 6323
15057, 9316
15056, 1866
15054, 4921
15053, 1918
15051, 6496
15049, 13121
15048, 4538
15047, 1865
15044, 4295
15040, 9381
15034, 7287
15033, 7310
15032, 9503
15029, 5547
15028, 7386
15024, 1862
15023, 1860
15022, 1857
15021, 7722
15020, 8209
15017, 7147
15014, 1851
15013, 5636
15011, 8282
15008, 1978
15007, 3170
15004, 3383
15002, 4053
15001, 9503
14996, 12859
14995, 13599
14993, 9467
14991, 6271
14990, 7030
14988, 2290
14985, 2322
14983, 2411
14981, 4793
14980, 3086
14979, 9289
14973, 13599
14972, 2142
14970, 3356
14968, 3938
14967, 9289
14963, 7026
14962, 12560
14959, 5080
14955, 7116
14952, 11304
14951, 1994
14950, 11816
14948, 6604
14945, 2732
14944, 5299
14943, 11886
14942, 1850
14939, 9286
14938, 11531
14937, 7596
14927, 9266
14926, 4053
14925, 4561
14924, 13537
14922, 1844
14921, 1839
14920, 7824
14913, 11401
14912, 5033
14911, 3741
14909, 10031
14907, 2237
14906, 4370
14904, 6362
14903, 1838
14900, 1909
14899, 2392
14898, 1836
14897, 7381
14896, 8592
14895, 9241
14893, 2626
14888, 5973
14887, 11401
14886, 12197
14885, 6320
14884, 3139
14883, 5238
14881, 5229
14880, 3416
14878, 9506
14877, 7217
14876, 10303
14875, 6781
14874, 2843
14871, 1834
14870, 9449
14868, 3671
14867, 7612
14866, 3755
14861, 6370
14860, 1833
14859, 13063
14858, 1825
14854, 8226
14853, 10210
14852, 7454
14849, 5115
14848, 6749
14847, 9899
14841, 13337
14838, 11854
14836, 1821
14835, 12512
14832, 7823
14831, 9832
14829, 6829
14827, 1818
14826, 1817
14823, 7062
14815, 9899
14812, 3156
14811, 6536
14808, 9084
14807, 7534
14805, 1816
14804, 9954
14802, 1815
14801, 7109
14800, 1814
14796, 1812
14795, 7571
14794, 11377
14791, 1808
14790, 9381
14787, 1803
14785, 6841
14783, 6330
14782, 6906
14779, 9200
14774, 11003
14772, 13344
14771, 7526
14770, 5503
14769, 9046
14768, 8689
14767, 8374
14766, 12803
14764, 3066
14761, 11748
14759, 7147
14758, 6389
14757, 1801
14756, 9517
14754, 9503
14752, 9408
14751, 11436
14748, 7599
14744, 7732
14743, 4119
14741, 7526
14740, 8868
14734, 7722
14733, 9076
14732, 12595
14731, 2501
14729, 11796
14728, 3419
14721, 2835
14720, 8402
14718, 9208
14714, 10149
14708, 11649
14706, 13290
14705, 3080
14704, 7324
14702, 9503
14701, 10953
14698, 2225
14696, 8904
14695, 6239
14692, 7287
14687, 3737
14685, 5428
14683, 3135
14682, 7595
14680, 3725
14679, 7739
14678, 11020
14676, 7158
14674, 2815
14669, 2443
14667, 12257
14666, 4516
14661, 3564
14659, 4935
14657, 11423
14655, 11538
14651, 13469
14650, 3575
14649, 3688
14646, 5053
14644, 5480
14643, 7526
14641, 1797
14640, 5553
14632, 5326
14629, 9299
14627, 9899
14626, 6590
14625, 9503
14624, 2833
14623, 1962
14620, 3890
14619, 1796
14618, 13182
14617, 3311
14610, 9491
14606, 6150
14605, 6723
14604, 1791
14602, 7030
14598, 13424
14597, 12194
14595, 12004
14594, 7819
14593, 9719
14592, 7310
14591, 9597
14590, 5704
14589, 6361
14585, 5243
14584, 11842
14582, 13366
14581, 5828
14579, 7308
14578, 7823
14577, 8668
14576, 9244
14575, 6358
14574, 10830
14572, 6498
14571, 10618
14569, 8619
14567, 5305
14565, 12669
14564, 9409
14563, 1789
14562, 12845
14560, 11831
14558, 12696
14557, 8565
14554, 5782
14553, 7030
14551, 7678
14548, 3961
14543, 5618
14540, 6743
14537, 13707
14536, 9889
14534, 10178
14533, 8786
14528, 8346
14527, 8263
14525, 12942
14523, 7260
14519, 5115
14516, 4057
14514, 4815
14510, 6239
14509, 5876
14508, 3559
14507, 3044
14504, 8690
14501, 9172
14500, 7970
14498, 9831
14495, 3940
14494, 6871
14492, 9299
14490, 7555
14486, 5553
14485, 10037
14484, 7386
14483, 4538
14482, 13022
14481, 6370
14480, 9503
14479, 11384
14478, 6352
14476, 6591
14475, 3068
14474, 7514
14473, 5781
14471, 12787
14470, 2089
14466, 11129
14465, 2622
14464, 5673
14463, 9629
14460, 4082
14455, 1786
14453, 1779
14449, 7555
14446, 11430
14443, 7384
14442, 9059
14441, 3818
14439, 5410
14434, 12386
14431, 8320
14429, 9384
14428, 9503
14426, 4672
14423, 7542
14421, 12889
14419, 7678
14418, 6196
14413, 11461
14410, 10438
14407, 3695
14405, 5527
14404, 1776
14402, 9910
14401, 10258
14396, 1774
14395, 3465
14393, 8051
14390, 1773
14388, 10660
14387, 7602
14385, 11538
14384, 11508
14382, 3425
14381, 10663
14378, 7153
14376, 7574
14374, 4025
14372, 1772
14369, 11401
14368, 5686
14367, 1770
14365, 1769
14364, 1759
14362, 9266
14360, 3653
14359, 3053
14356, 1991
14355, 9286
14353, 3293
14352, 12554
14350, 5079
14349, 7525
14346, 11423
14336, 11754
14334, 9521
14333, 7574
14332, 9437
14330, 4190
14321, 4433
14320, 4818
14318, 7823
14317, 1758
14316, 11917
14314, 12604
14313, 6342
14310, 7574
14304, 7158
14303, 7823
14298, 13200
14297, 2380
14285, 1757
14284, 7029
14283, 5857
14282, 5892
14281, 7545
14274, 11784
14273, 10267
14272, 10811
14270, 12803
14269, 7130
14267, 7386
14263, 3803
14261, 13067
14260, 9381
14256, 12942
14255, 9286
14251, 2000
14250, 3403
14249, 4502
14248, 9517
14247, 10745
14243, 9381
14242, 11886
14241, 2928
14238, 9299
14236, 1758
14235, 3785
14233, 6949
14230, 7031
14229, 7542
14224, 9991
14223, 10084
14219, 7217
14218, 1756
14217, 7526
14215, 2119
14214, 9346
14209, 4267
14208, 8910
14205, 4933
14203, 9936
14202, 7129
14201, 1755
14200, 6098
14199, 7217
14198, 12146
14197, 7722
14196, 9384
14195, 11559
14193, 7824
14192, 1751
14189, 9299
14188, 10733
14187, 7540
14186, 11551
14185, 4119
14179, 8768
14178, 4502
14176, 7386
14175, 3845
14174, 7310
14173, 12965
14171, 5552
14170, 9750
14169, 12512
14168, 13280
14167, 5006
14165, 1750
14164, 3755
14163, 3439
14159, 1749
14157, 9345
14152, 7880
14150, 11975
14148, 6154
14147, 10544
14146, 12437
14145, 12803
14144, 10319
14143, 13470
14142, 5115
14140, 11572
14139, 12859
14137, 6330
14134, 6098
14133, 1746
14131, 7795
14130, 8159
14129, 7062
14128, 9517
14126, 6774
14125, 4868
14124, 3671
14123, 3170
14121, 11189
14119, 7030
14118, 6641
14116, 6340
14114, 4906
14109, 9124
14108, 1743
14106, 2427
14105, 9297
14103, 6755
14102, 5297
14101, 13124
14097, 3960
14095, 11644
14094, 9582
14092, 7690
14090, 8607
14089, 8894
14086, 9832
14082, 12697
14080, 10321
14077, 9503
14073, 3994
14072, 7501
14069, 12803
14067, 1741
14064, 13260
14063, 13610
14062, 6397
14061, 6723
14060, 7026
14059, 2020
14054, 4291
14052, 5802
14050, 12730
14048, 12803
14047, 10896
14043, 11533
14042, 9503
14041, 5211
14040, 4654
14039, 6330
14038, 7383
14037, 1730
14034, 12931
14032, 10425
14029, 7599
14028, 3807
14027, 6358
14025, 10181
14024, 1755
14016, 6323
14015, 3609
14014, 12493
14011, 10240
14007, 9503
14006, 2604
14005, 7602
14002, 4096
14000, 9291
13999, 10139
13996, 4167
13995, 7217
13992, 1728
13990, 7824
13987, 5747
13986, 4964
13985, 7690
13984, 1726
13983, 7574
13980, 4314
13978, 8670
13976, 9503
13975, 5053
13970, 1725
13968, 5247
13967, 6745
13966, 7954
13964, 13010
13962, 13478
13961, 5769
13960, 4128
13956, 11210
13955, 4503
13954, 2095
13952, 1718
13951, 6150
13948, 7914
13947, 3037
13946, 3246
13944, 12859
13942, 8016
13940, 1714
13938, 6775
13937, 5632
13936, 1712
13933, 1711
13932, 13540
13931, 7147
13927, 3857
13926, 9832
13925, 5053
13924, 5658
13923, 9454
13922, 6312
13920, 11538
13916, 6816
13910, 9069
13908, 12848
13907, 12803
13906, 2183
13905, 6981
13904, 11475
13902, 8295
13901, 9076
13900, 5728
13899, 7823
13897, 4850
13896, 1999
13894, 12405
13893, 5882
13891, 12694
13888, 3653
13885, 11580
13882, 3440
13878, 12735
13876, 3606
13875, 3419
13874, 8274
13872, 7542
13871, 2691
13870, 10585
13869, 5615
13868, 9503
13866, 3908
13864, 3805
13860, 4082
13857, 2213
13856, 6108
13854, 1710
13851, 12599
13849, 4572
13845, 7573
13842, 6340
13840, 7586
13839, 8323
13835, 3866
13831, 11678
13826, 4869
13825, 1709
13824, 6616
13823, 6775
13822, 9381
13821, 13033
13819, 6981
13815, 7523
13814, 1705
13811, 4915
13810, 11800
13805, 3908
13804, 5686
13803, 8008
13798, 7256
13796, 1703
13794, 3718
13791, 10847
13788, 12803
13786, 5704
13785, 3483
13784, 7545
13782, 3258
13781, 1702
13777, 1947
13776, 3256
13775, 9076
13774, 3911
13773, 1701
13772, 7424
13769, 7823
13768, 12135
13767, 7545
13763, 10955
13760, 7602
13758, 4779
13757, 3574
13755, 1700
13754, 4457
13752, 6816
13750, 11625
13748, 1698
13747, 6514
13746, 6558
13744, 2446
13743, 11464
13742, 5686
13741, 8012
13740, 8929
13739, 11570
13738, 1697
13735, 7825
13731, 5480
13730, 9384
13724, 3479
13722, 8617
13721, 7478
13720, 2909
13719, 5249
13718, 9503
13716, 10341
13714, 1696
13713, 5539
13709, 8592
13707, 7396
13706, 9144
13705, 6330
13702, 6154
13698, 12299
13697, 12554
13694, 1693
13692, 7545
13690, 8282
13689, 6777
13688, 4066
13686, 10664
13685, 11660
13683, 11378
13681, 7147
13677, 6067
13675, 1692
13673, 3513
13672, 8579
13668, 7545
13667, 6363
13666, 8186
13663, 8887
13661, 6829
13660, 6816
13658, 7310
13657, 3418
13655, 9521
13654, 4906
13652, 4561
13651, 8325
13650, 9512
13647, 4176
13645, 7795
13643, 6110
13642, 12779
13641, 1687
13640, 1686
13638, 2755
13637, 9291
13634, 8373
13633, 9503
13632, 1685
13627, 5071
13624, 6829
13623, 5686
13618, 6360
13617, 12420
13614, 9004
13613, 7525
13611, 4972
13608, 3671
13606, 5008
13604, 2242
13603, 5803
13602, 8933
13599, 5265
13595, 10133
13593, 6266
13589, 9384
13587, 11188
13584, 7496
13583, 12752
13581, 5113
13579, 5460
13578, 6240
13575, 9076
13573, 6676
13569, 2192
13567, 10597
13566, 6180
13563, 7057
13561, 12409
13560, 3438
13559, 13040
13557, 10539
13551, 5962
13550, 7745
13549, 12368
13546, 7158
13544, 6266
13542, 8035
13540, 7819
13536, 6829
13535, 9927
13534, 12630
13531, 7310
13530, 6415
13529, 3464
13524, 12035
13521, 2962
13520, 12511
13518, 11369
13517, 4530
13516, 6816
13514, 2025
13513, 5991
13505, 4660
13504, 6498
13503, 5527
13502, 12967
13501, 6816
13500, 1946
13499, 9467
13498, 2068
13497, 6266
13496, 1674
13493, 4009
13491, 3087
13489, 10895
13488, 5044
13487, 7571
13484, 13038
13482, 11410
13480, 9832
13479, 6097
13478, 1673
13475, 7766
13474, 9832
13467, 5328
13465, 3625
13463, 13115
13462, 5408
13461, 1671
13460, 8148
13459, 13573
13457, 5458
13449, 3541
13443, 3001
13442, 11614
13441, 9384
13440, 4289
13438, 5115
13435, 6341
13434, 4553
13433, 11740
13431, 6388
13429, 12100
13428, 5275
13426, 9319
13423, 5539
13422, 5082
13419, 11482
13417, 1668
13413, 11182
13411, 1667
13410, 1662
13409, 6079
13407, 13707
13405, 9381
13404, 12865
13403, 1661
13401, 12701
13399, 4672
13398, 7008
13396, 9296
13395, 7678
13392, 3432
13389, 1987
13387, 2026
13385, 1660
13376, 9708
13375, 13440
13372, 6612
13371, 9410
13369, 7819
13366, 9923
13365, 8683
13364, 12929
13358, 1655
13357, 6367
13354, 7424
13353, 10658
13350, 2220
13348, 5854
13346, 13148
13342, 1652
13341, 10403
13340, 9832
13339, 11896
13337, 6066
13333, 12448
13331, 4868
13330, 12942
13328, 2161
13325, 5246
13324, 4307
13323, 5504
13321, 7573
13320, 4118
13317, 8579
13313, 3403
13312, 11899
13311, 9503
13310, 11401
13306, 11227
13305, 1649
13304, 7525
13303, 5615
13302, 10971
13301, 6458
13299, 2961
13297, 12595
13293, 2846
13291, 7563
13289, 10610
13287, 10853
13286, 4511
13282, 11759
13275, 7525
13274, 12127
13272, 12512
13271, 6432
13268, 9299
13266, 7574
13265, 9298
13264, 3095
13262, 2250
13257, 1647
13254, 1643
13252, 1642
13251, 6686
13243, 7296
13238, 2415
13237, 6064
13236, 13022
13234, 8134
13232, 9381
13231, 7526
13230, 11401
13229, 5949
13227, 5247
13225, 5686
13223, 10681
13222, 1641
13221, 9115
13220, 1640
13219, 4550
13218, 2572
13217, 6816
13211, 1639
13208, 1638
13207, 3591
13206, 1637
13203, 9214
13202, 3479
13195, 9291
13193, 11247
13191, 9521
13190, 6162
13184, 4946
13180, 6687
13179, 11842
13178, 7571
13176, 7791
13175, 9828
13174, 6067
13172, 12512
13171, 2755
13170, 6687
13168, 1636
13166, 5522
13163, 7823
13161, 13417
13160, 1634
13159, 9767
13157, 12512
13155, 2863
13153, 13031
13151, 12942
13149, 4572
13148, 12197
13145, 1631
13144, 7030
13142, 5629
13141, 3034
13140, 3458
13137, 4915
13136, 12827
13135, 13706
13133, 4411
13131, 8647
13129, 6775
13126, 1627
13124, 9010
13123, 3812
13122, 2115
13120, 9289
13117, 10049
13115, 5506
13111, 5498
13110, 7796
13108, 7697
13107, 7678
13106, 6360
13104, 6512
13102, 6816
13101, 6684
13099, 4503
13098, 7795
13096, 7540
13094, 3765
13092, 12927
13089, 4398
13088, 9384
13087, 4166
13086, 8579
13085, 3574
13084, 12960
13081, 6472
13079, 2268
13078, 10738
13077, 11282
13075, 6359
13074, 9289
13073, 8171
13072, 9289
13069, 13691
13067, 6498
13066, 6045
13065, 4475
13063, 6370
13061, 7571
13060, 6150
13059, 12883
13058, 5555
13057, 6865
13056, 6066
13055, 4672
13054, 1625
13052, 7424
13051, 9355
13049, 12284
13048, 4926
13047, 8462
13046, 7386
13045, 1624
13041, 1692
13040, 9295
13036, 1623
13035, 13007
13034, 6320
13032, 9768
13030, 6266
13029, 9027
13028, 1622
13025, 6687
13024, 9512
13023, 13127
13022, 5044
13021, 6359
13020, 12595
13016, 9097
13015, 5686
13013, 11395
13012, 7501
13010, 13653
13009, 9076
13007, 9503
13004, 7158
13002, 7795
13000, 4148
12999, 4190
12997, 7795
12996, 4524
12994, 4889
12993, 7158
12991, 5351
12990, 12004
12986, 9498
12983, 1620
6426, 4538
6425, 1618
6424, 7574
6422, 1616
6419, 2568
6418, 7574
6416, 6362
6415, 12647
6414, 7545
6411, 12313
6409, 10575
6407, 12803
6406, 6851
6405, 1613
6404, 3522
6403, 3120
6402, 5457
6400, 2586
6399, 3574
6398, 6895
6395, 1611
6393, 9387
6392, 8511
6391, 1676
6390, 12965
6387, 4067
6385, 5069
6381, 12319
6380, 7819
6378, 7545
6376, 7825
6375, 7744
6371, 7596
6370, 7574
6367, 2857
6363, 9197
6360, 11242
6358, 1610
6356, 7386
6355, 6995
6354, 10882
